placeId,locationConfidence,startTimestamp,endTimestamp,placeVisitImportance,placeVisitType,name,address,latitude,longitude,centerLat,centerLng,timezone,startTimestamp_local,endTimestamp_local,year,year_local,month,month_local,day,day_local,hour,hour_local,minute,minute_local,weekday,weekday_local,duration,duration_minutes
ChIJiWKXIGxhezURSdDzm8-jpb0,63.022488,2022-04-23 06:27:13.485000+00:00,2022-04-24 02:34:46.851000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308167,126.8842922,Asia/Seoul,2022-04-23 15:27:13.485,2022-04-24 11:34:46.851,2022,2022,4,4,23,23,6,15,27,27,5,5,0 days 20:07:33.366000,1207.5561000000002
ChIJQQMYIeJjezURmjWlDv243gI,91.46168,2022-04-24 03:14:23.541000+00:00,2022-04-24 03:26:33.055000+00:00,MAIN,SINGLE_PLACE,Gwangmyeong Cave,대한민국 경기도 광명시 학온동 가학로85번길 142,37.4264944,126.8664843,37.4263325,126.86528,Asia/Seoul,2022-04-24 12:14:23.541,2022-04-24 12:26:33.055,2022,2022,4,4,24,24,3,12,14,14,6,6,0 days 00:12:09.514000,12.158566666666667
ChIJiWKXIGxhezURSdDzm8-jpb0,53.834118,2022-04-24 04:02:13.445000+00:00,2022-04-24 05:41:17.534000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4309008,126.8842058,Asia/Seoul,2022-04-24 13:02:13.445,2022-04-24 14:41:17.534,2022,2022,4,4,24,24,4,13,2,2,6,6,0 days 01:39:04.089000,99.06815
ChIJEYqBsXFhezUR0exSWfYyE7k,20.853277,2022-04-24 05:48:43.999000+00:00,2022-04-24 06:18:42.637000+00:00,MAIN,SINGLE_PLACE,참이맛뼈다귀,,37.4365406,126.8818635,37.4363713,126.8817953,Asia/Seoul,2022-04-24 14:48:43.999,2022-04-24 15:18:42.637,2022,2022,4,4,24,24,5,14,48,48,6,6,0 days 00:29:58.638000,29.977300000000003
ChIJiWKXIGxhezURSdDzm8-jpb0,62.240475,2022-04-24 06:28:13.570000+00:00,2022-04-26 10:41:42.173000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308143,126.8842905,Asia/Seoul,2022-04-24 15:28:13.570,2022-04-26 19:41:42.173,2022,2022,4,4,24,24,6,15,28,28,6,6,2 days 04:13:28.603000,3133.4767166666666
ChIJkT4EGUFhezURmFNNjUBhZdw,90.74354,2022-04-26 10:57:16.666000+00:00,2022-04-26 11:12:12.357000+00:00,MAIN,SINGLE_PLACE,Costco Wholesale - Gwangmyeong Branch,대한민국 경기도 광명시 일직로 40,37.4206838,126.8864277,37.4210343,126.8858179,Asia/Seoul,2022-04-26 19:57:16.666,2022-04-26 20:12:12.357,2022,2022,4,4,26,26,10,19,57,57,1,1,0 days 00:14:55.691000,14.928183333333333
ChIJiWKXIGxhezURSdDzm8-jpb0,64.81623,2022-04-26 11:26:03.258000+00:00,2022-04-30 01:06:50.999000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308938,126.8842378,Asia/Seoul,2022-04-26 20:26:03.258,2022-04-30 10:06:50.999,2022,2022,4,4,26,26,11,20,26,26,1,1,3 days 13:40:47.741000,5140.795683333334
ChIJQQMYIeJjezURmjWlDv243gI,80.07507,2022-04-30 01:06:50.999000+00:00,2022-04-30 02:48:08.410000+00:00,MAIN,SINGLE_PLACE,Gwangmyeong Cave,대한민국 경기도 광명시 학온동 가학로85번길 142,37.4264944,126.8664843,37.4269118,126.8646154,Asia/Seoul,2022-04-30 10:06:50.999,2022-04-30 11:48:08.410,2022,2022,4,4,30,30,1,10,6,6,5,5,0 days 01:41:17.411000,101.29018333333333
ChIJiWKXIGxhezURSdDzm8-jpb0,61.109543,2022-04-30 03:36:16.149000+00:00,2022-05-01 01:04:51.136000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.430879,126.8841556,Asia/Seoul,2022-04-30 12:36:16.149,2022-05-01 10:04:51.136,2022,2022,4,4,30,30,3,12,36,36,5,5,0 days 21:28:34.987000,1288.583116666667
ChIJif2a9EFhezURHkD8egX3ht0,92.76103,2022-06-01 04:09:25.241000+00:00,2022-06-01 04:25:43.246000+00:00,MAIN,SINGLE_PLACE,LOTTE Mall Gwangmyeong,대한민국 경기도 광명시 일직로 17,37.4245517,126.8842226,37.4240258,126.8845429,Asia/Seoul,2022-06-01 13:09:25.241,2022-06-01 13:25:43.246,2022,2022,6,6,1,1,4,13,9,9,2,2,0 days 00:16:18.005000,16.300083333333337
ChIJiWKXIGxhezURSdDzm8-jpb0,59.260548,2022-06-01 04:36:48.439000+00:00,2022-06-01 09:06:40.297000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308324,126.8841548,Asia/Seoul,2022-06-01 13:36:48.439,2022-06-01 18:06:40.297,2022,2022,6,6,1,1,4,13,36,36,2,2,0 days 04:29:51.858000,269.8643
ChIJWej-f19hezUR9FDKpNTwbO8,85.387825,2022-06-01 09:56:20.747000+00:00,2022-06-01 10:02:06.770000+00:00,MAIN,SINGLE_PLACE,Gahagsan,대한민국 경기도 광명시 소하동 산132-2,37.4283937,126.8680943,37.4271775,126.87048,Asia/Seoul,2022-06-01 18:56:20.747,2022-06-01 19:02:06.770,2022,2022,6,6,1,1,9,18,56,56,2,2,0 days 00:05:46.023000,5.76705
ChIJiWKXIGxhezURSdDzm8-jpb0,74.06647,2022-06-01 10:21:24.945000+00:00,2022-06-02 23:14:19.100000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308519,126.8841385,Asia/Seoul,2022-06-01 19:21:24.945,2022-06-03 08:14:19.100,2022,2022,6,6,1,1,10,19,21,21,2,2,1 days 12:52:54.155000,2212.9025833333335
ChIJ3Sey7a-ofDURam8Ne0dOt3A,24.226772,2022-06-02 23:56:19+00:00,2022-06-03 03:36:30.471000+00:00,MAIN,SINGLE_PLACE,가천대학교 기숙사,대한민국 성남시 복정동,37.4543291,127.1354574,37.4552468,127.1341155,Asia/Seoul,2022-06-03 08:56:19.000,2022-06-03 12:36:30.471,2022,2022,6,6,2,3,23,8,56,56,3,4,0 days 03:40:11.471000,220.19118333333336
ChIJ3QtO1eKnfDURCvgaST3sO-o,98.571815,2022-06-03 04:10:10.600000+00:00,2022-06-03 05:05:51.856000+00:00,MAIN,SINGLE_PLACE,부안애서,대한민국 서울특별시 서초구 내곡동 청계산로 223,37.4456961,127.0574552,37.4456807,127.0575771,Asia/Seoul,2022-06-03 13:10:10.600,2022-06-03 14:05:51.856,2022,2022,6,6,3,3,4,13,10,10,4,4,0 days 00:55:41.256000,55.6876
ChIJLfEW1c6nfDURpvA7T_7CHtA,98.99509,2022-06-03 05:11:16.172000+00:00,2022-06-03 06:17:04.685000+00:00,MAIN,SINGLE_PLACE,Second Clock,대한민국 서울특별시 서초구 내곡동 청룡마을길 41,37.4486053,127.0585206,37.4486241,127.0585981,Asia/Seoul,2022-06-03 14:11:16.172,2022-06-03 15:17:04.685,2022,2022,6,6,3,3,5,14,11,11,4,4,0 days 01:05:48.513000,65.80855000000001
ChIJiWKXIGxhezURSdDzm8-jpb0,67.86739,2022-06-03 07:05:40.901000+00:00,2022-06-03 09:35:45.623000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308515,126.8842046,Asia/Seoul,2022-06-03 16:05:40.901,2022-06-03 18:35:45.623,2022,2022,6,6,3,3,7,16,5,5,4,4,0 days 02:30:04.722000,150.0787
ChIJif2a9EFhezURHkD8egX3ht0,91.93354,2022-06-03 10:30:55.883000+00:00,2022-06-03 11:27:34.985000+00:00,MAIN,SINGLE_PLACE,LOTTE Mall Gwangmyeong,대한민국 경기도 광명시 일직로 17,37.4245517,126.8842226,37.4236763,126.8846244,Asia/Seoul,2022-06-03 19:30:55.883,2022-06-03 20:27:34.985,2022,2022,6,6,3,3,10,19,30,30,4,4,0 days 00:56:39.102000,56.651700000000005
ChIJiWKXIGxhezURSdDzm8-jpb0,64.8156,2022-06-03 11:42:45.080000+00:00,2022-06-04 03:13:18.090000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308778,126.8840991,Asia/Seoul,2022-06-03 20:42:45.080,2022-06-04 12:13:18.090,2022,2022,6,6,3,3,11,20,42,42,4,4,0 days 15:30:33.010000,930.5501666666667
ChIJN2zdnZ5hezUREl23D21bt6c,96.483116,2022-06-04 03:41:26.871000+00:00,2022-06-04 04:59:28.989000+00:00,MAIN,SINGLE_PLACE,Emart Gwangmyeong Soha,대한민국 경기도 광명시 소하동 소하로 97,37.4466589,126.8845654,37.4466346,126.8845435,Asia/Seoul,2022-06-04 12:41:26.871,2022-06-04 13:59:28.989,2022,2022,6,6,4,4,3,12,41,41,5,5,0 days 01:18:02.118000,78.0353
ChIJiWKXIGxhezURSdDzm8-jpb0,58.217136,2022-06-04 05:14:24.065000+00:00,2022-06-04 23:53:55.098000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308771,126.884205,Asia/Seoul,2022-06-04 14:14:24.065,2022-06-05 08:53:55.098,2022,2022,6,6,4,4,5,14,14,14,5,5,0 days 18:39:31.033000,1119.5172166666669
ChIJQQMYIeJjezURmjWlDv243gI,88.95047,2022-06-05 00:31:13.999000+00:00,2022-06-05 01:08:48.323000+00:00,MAIN,SINGLE_PLACE,Gwangmyeong Cave,대한민국 경기도 광명시 학온동 가학로85번길 142,37.4264944,126.8664843,37.426922,126.8646008,Asia/Seoul,2022-06-05 09:31:13.999,2022-06-05 10:08:48.323,2022,2022,6,6,5,5,0,9,31,31,6,6,0 days 00:37:34.324000,37.572066666666665
ChIJiWKXIGxhezURSdDzm8-jpb0,68.42202,2022-06-05 01:50:53.271000+00:00,2022-06-05 11:24:14.518000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308932,126.88406,Asia/Seoul,2022-06-05 10:50:53.271,2022-06-05 20:24:14.518,2022,2022,6,6,5,5,1,10,50,50,6,6,0 days 09:33:21.247000,573.3541166666668
ChIJiWKXIGxhezURSdDzm8-jpb0,65.849396,2022-06-05 11:50:01.043000+00:00,2022-06-06 00:46:01.841000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.430912,126.8841351,Asia/Seoul,2022-06-05 20:50:01.043,2022-06-06 09:46:01.841,2022,2022,6,6,5,5,11,20,50,50,6,6,0 days 12:56:00.798000,776.0133000000001
ChIJVwJW829hezURambBObg3Tn4,95.63656,2022-06-06 01:00:08.672000+00:00,2022-06-06 05:14:35+00:00,MAIN,SINGLE_PLACE,스타벅스 광명소하DT점,대한민국 경기도 광명시 소하동 1077,37.4348248,126.8791749,37.4349204,126.8793836,Asia/Seoul,2022-06-06 10:00:08.672,2022-06-06 14:14:35.000,2022,2022,6,6,6,6,1,10,0,0,0,0,0 days 04:14:26.328000,254.43880000000001
ChIJiWKXIGxhezURSdDzm8-jpb0,66.277916,2022-06-06 05:21:28.609000+00:00,2022-06-06 08:43:26.722000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4309294,126.8841328,Asia/Seoul,2022-06-06 14:21:28.609,2022-06-06 17:43:26.722,2022,2022,6,6,6,6,5,14,21,21,0,0,0 days 03:21:58.113000,201.96855000000002
ChIJiWKXIGxhezURSdDzm8-jpb0,66.43297,2022-06-06 10:26:00.267000+00:00,2022-06-07 22:54:55.887000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4307695,126.8841531,Asia/Seoul,2022-06-06 19:26:00.267,2022-06-08 07:54:55.887,2022,2022,6,6,6,6,10,19,26,26,0,0,1 days 12:28:55.620000,2188.927
ChIJiWKXIGxhezURSdDzm8-jpb0,53.926678,2022-06-07 23:45:20.479000+00:00,2022-06-08 09:16:06.698000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308914,126.8842312,Asia/Seoul,2022-06-08 08:45:20.479,2022-06-08 18:16:06.698,2022,2022,6,6,7,8,23,8,45,45,1,2,0 days 09:30:46.219000,570.7703166666668
ChIJ_6chamhhezURQfOZsReDjBU,31.608374,2022-06-08 10:04:34.445000+00:00,2022-06-08 10:46:23.390000+00:00,MAIN,SINGLE_PLACE,국수나무 광명충현점,"대한민국 경기도 광명시 성채로 50번길
9-11 101호",37.4325969,126.8798556,37.4326991,126.880035,Asia/Seoul,2022-06-08 19:04:34.445,2022-06-08 19:46:23.390,2022,2022,6,6,8,8,10,19,4,4,2,2,0 days 00:41:48.945000,41.81575
ChIJiWKXIGxhezURSdDzm8-jpb0,66.447495,2022-06-08 11:01:55.644000+00:00,2022-06-09 00:47:11.233000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.430925,126.884104,Asia/Seoul,2022-06-08 20:01:55.644,2022-06-09 09:47:11.233,2022,2022,6,6,8,8,11,20,1,1,2,2,0 days 13:45:15.589000,825.2598166666667
ChIJEzxZfkZhezURBF7hCxWG7Qk,28.155725,2022-06-09 01:09:37.732000+00:00,2022-06-09 01:41:49.437000+00:00,MAIN,SINGLE_PLACE,KTX광명역1번출구,대한민국 광명시,37.417517,126.884323,37.41777,126.8846974,Asia/Seoul,2022-06-09 10:09:37.732,2022-06-09 10:41:49.437,2022,2022,6,6,9,9,1,10,9,9,3,3,0 days 00:32:11.705000,32.195083333333336
ChIJn5eRaL1hezURoGHUwdAFqsI,93.702736,2022-06-09 01:48:58.631000+00:00,2022-06-09 04:12:29.591000+00:00,MAIN,SINGLE_PLACE,AK플라자 광명점,대한민국 경기도 광명시 일직동 양지로 17,37.4189097,126.8828764,37.4188484,126.8828282,Asia/Seoul,2022-06-09 10:48:58.631,2022-06-09 13:12:29.591,2022,2022,6,6,9,9,1,10,48,48,3,3,0 days 02:23:30.960000,143.51600000000002
ChIJ-SUOB0RhezURJ9gVWW0ChyI,52.9504,2022-06-09 04:13:08.864000+00:00,2022-06-09 04:54:43.819000+00:00,MAIN,SINGLE_PLACE,컬러테크,대한민국 경기도 광명시 신기로 21,37.4203252,126.8837534,37.4204315,126.8837245,Asia/Seoul,2022-06-09 13:13:08.864,2022-06-09 13:54:43.819,2022,2022,6,6,9,9,4,13,13,13,3,3,0 days 00:41:34.955000,41.58258333333334
ChIJiWKXIGxhezURSdDzm8-jpb0,62.434196,2022-06-09 05:08:33.585000+00:00,2022-06-10 03:15:15.880000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308656,126.8841724,Asia/Seoul,2022-06-09 14:08:33.585,2022-06-10 12:15:15.880,2022,2022,6,6,9,9,5,14,8,8,3,3,0 days 22:06:42.295000,1326.7049166666666
ChIJEy2xgJ6ffDURJr2FD_LNqqM,29.388275,2022-06-10 03:51:10.054000+00:00,2022-06-10 06:16:19.392000+00:00,MAIN,SINGLE_PLACE,스타벅스 목동파리공원점,대한민국 서울특별시 양천구 목동 907-18,37.5352957,126.8788394,37.5352853,126.8791084,Asia/Seoul,2022-06-10 12:51:10.054,2022-06-10 15:16:19.392,2022,2022,6,6,10,10,3,12,51,51,4,4,0 days 02:25:09.338000,145.15563333333333
ChIJiWKXIGxhezURSdDzm8-jpb0,46.478893,2022-06-10 07:01:31.480000+00:00,2022-06-10 09:04:08.245000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.430929,126.8841348,Asia/Seoul,2022-06-10 16:01:31.480,2022-06-10 18:04:08.245,2022,2022,6,6,10,10,7,16,1,1,4,4,0 days 02:02:36.765000,122.61275
ChIJ3Ucr1mhhezURah8-ewzEiIc,51.589798,2022-06-10 09:07:01.446000+00:00,2022-06-10 10:11:50.558000+00:00,MAIN,SINGLE_PLACE,충현중학교,대한민국 경기도 광명시 소하2동 서원로 42,37.4301291,126.8817984,37.4292812,126.8818646,Asia/Seoul,2022-06-10 18:07:01.446,2022-06-10 19:11:50.558,2022,2022,6,6,10,10,9,18,7,7,4,4,0 days 01:04:49.112000,64.81853333333333
ChIJiWKXIGxhezURSdDzm8-jpb0,68.7599,2022-06-10 10:14:21.614000+00:00,2022-06-10 10:36:22.623000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4305445,126.88411,Asia/Seoul,2022-06-10 19:14:21.614,2022-06-10 19:36:22.623,2022,2022,6,6,10,10,10,19,14,14,4,4,0 days 00:22:01.009000,22.016816666666667
ChIJiWKXIGxhezURSdDzm8-jpb0,58.05128,2022-06-10 11:12:06.799000+00:00,2022-06-11 09:44:29.839000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4307385,126.8842248,Asia/Seoul,2022-06-10 20:12:06.799,2022-06-11 18:44:29.839,2022,2022,6,6,10,10,11,20,12,12,4,4,0 days 22:32:23.040000,1352.3840000000002
ChIJU3Blq4JhezURJLN9nb5PlNc,36.19351,2022-06-11 09:57:19.487000+00:00,2022-06-11 11:50:12.702000+00:00,MAIN,SINGLE_PLACE,오유미당(광명KTX점),대한민국 경기도 광명시 일직동 139,37.4211574,126.8831407,37.4213157,126.8832783,Asia/Seoul,2022-06-11 18:57:19.487,2022-06-11 20:50:12.702,2022,2022,6,6,11,11,9,18,57,57,5,5,0 days 01:52:53.215000,112.88691666666666
ChIJiWKXIGxhezURSdDzm8-jpb0,70.12545,2022-06-11 12:11:34.432000+00:00,2022-06-12 00:48:24.330000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308461,126.8841532,Asia/Seoul,2022-06-11 21:11:34.432,2022-06-12 09:48:24.330,2022,2022,6,6,11,11,12,21,11,11,5,5,0 days 12:36:49.898000,756.8316333333333
ChIJQQMYIeJjezURmjWlDv243gI,89.07979,2022-06-12 01:24:13.999000+00:00,2022-06-12 02:12:11+00:00,MAIN,SINGLE_PLACE,Gwangmyeong Cave,대한민국 경기도 광명시 학온동 가학로85번길 142,37.4264944,126.8664843,37.4270579,126.8643489,Asia/Seoul,2022-06-12 10:24:13.999,2022-06-12 11:12:11.000,2022,2022,6,6,12,12,1,10,24,24,6,6,0 days 00:47:57.001000,47.95001666666667
ChIJiWKXIGxhezURSdDzm8-jpb0,64.08585,2022-06-12 02:44:43.616000+00:00,2022-06-13 06:52:21.679000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308093,126.884205,Asia/Seoul,2022-06-12 11:44:43.616,2022-06-13 15:52:21.679,2022,2022,6,6,12,12,2,11,44,44,6,6,1 days 04:07:38.063000,1687.6343833333335
ChIJkT4EGUFhezURmFNNjUBhZdw,93.71843,2022-06-13 07:02:20.089000+00:00,2022-06-13 07:57:37.291000+00:00,MAIN,SINGLE_PLACE,Costco Wholesale - Gwangmyeong Branch,대한민국 경기도 광명시 일직로 40,37.4206838,126.8864277,37.4210319,126.8858438,Asia/Seoul,2022-06-13 16:02:20.089,2022-06-13 16:57:37.291,2022,2022,6,6,13,13,7,16,2,2,0,0,0 days 00:55:17.202000,55.2867
ChIJiWKXIGxhezURSdDzm8-jpb0,69.39879,2022-06-13 08:18:39.140000+00:00,2022-06-13 22:30:42.029000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308248,126.8842035,Asia/Seoul,2022-06-13 17:18:39.140,2022-06-14 07:30:42.029,2022,2022,6,6,13,13,8,17,18,18,0,0,0 days 14:12:02.889000,852.0481500000001
ChIJAbUX_WZhezUR3tMOiyitnso,89.69222,2022-06-13 22:39:41.428000+00:00,2022-06-13 22:47:14.303000+00:00,TRANSITIONAL,SINGLE_PLACE,Soha-dong Gwangmyeong Cave Entrance,대한민국 광명시,37.43042,126.875615,37.43058,126.8752967,Asia/Seoul,2022-06-14 07:39:41.428,2022-06-14 07:47:14.303,2022,2022,6,6,13,14,22,7,39,39,0,1,0 days 00:07:32.875000,7.547916666666667
ChIJiWKXIGxhezURSdDzm8-jpb0,56.168694,2022-06-13 23:02:47.836000+00:00,2022-06-14 07:49:29.890000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308338,126.8841335,Asia/Seoul,2022-06-14 08:02:47.836,2022-06-14 16:49:29.890,2022,2022,6,6,13,14,23,8,2,2,0,1,0 days 08:46:42.054000,526.7009
ChIJiWKXIGxhezURSdDzm8-jpb0,63.835735,2022-06-14 08:36:12+00:00,2022-06-14 21:53:45.220000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308597,126.8841661,Asia/Seoul,2022-06-14 17:36:12.000,2022-06-15 06:53:45.220,2022,2022,6,6,14,14,8,17,36,36,1,1,0 days 13:17:33.220000,797.5536666666667
ChIJiWKXIGxhezURSdDzm8-jpb0,57.681572,2022-06-14 22:28:09.229000+00:00,2022-06-16 07:21:12.889000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308172,126.8841381,Asia/Seoul,2022-06-15 07:28:09.229,2022-06-16 16:21:12.889,2022,2022,6,6,14,15,22,7,28,28,1,2,1 days 08:53:03.660000,1973.0610000000001
ChIJiWKXIGxhezURSdDzm8-jpb0,58.957363,2022-06-16 08:36:59.999000+00:00,2022-06-16 23:17:07.624000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308567,126.8840989,Asia/Seoul,2022-06-16 17:36:59.999,2022-06-17 08:17:07.624,2022,2022,6,6,16,16,8,17,36,36,3,3,0 days 14:40:07.625000,880.1270833333333
ChIJ3Sey7a-ofDURam8Ne0dOt3A,28.873331,2022-06-17 00:02:27.492000+00:00,2022-06-17 03:22:09.877000+00:00,MAIN,SINGLE_PLACE,가천대학교 기숙사,대한민국 성남시 복정동,37.4543291,127.1354574,37.455241,127.1341337,Asia/Seoul,2022-06-17 09:02:27.492,2022-06-17 12:22:09.877,2022,2022,6,6,17,17,0,9,2,2,4,4,0 days 03:19:42.385000,199.70641666666668
ChIJqyZJMSOnfDURm41Nl7E-B2g,88.61939,2022-06-17 03:50:40.164000+00:00,2022-06-17 04:15:14.604000+00:00,MAIN,SINGLE_PLACE,Gondrejip,대한민국 서울특별시 서초구 신원동 청룡마을1길 1,37.4453844,127.0577707,37.4458032,127.0578671,Asia/Seoul,2022-06-17 12:50:40.164,2022-06-17 13:15:14.604,2022,2022,6,6,17,17,3,12,50,50,4,4,0 days 00:24:34.440000,24.574
ChIJrVk8DSOnfDURSsKyOeU5Hvs,98.43337,2022-06-17 04:18:41.453000+00:00,2022-06-17 05:49:24.052000+00:00,MAIN,SINGLE_PLACE,SSS coffee,대한민국 서울특별시 서초구 신원동 210-2,37.4469375,127.0575625,37.4469868,127.0575916,Asia/Seoul,2022-06-17 13:18:41.453,2022-06-17 14:49:24.052,2022,2022,6,6,17,17,4,13,18,18,4,4,0 days 01:30:42.599000,90.70998333333334
ChIJiWKXIGxhezURSdDzm8-jpb0,51.778126,2022-06-17 06:50:09.350000+00:00,2022-06-17 10:35:12.817000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4307958,126.8843006,Asia/Seoul,2022-06-17 15:50:09.350,2022-06-17 19:35:12.817,2022,2022,6,6,17,17,6,15,50,50,4,4,0 days 03:45:03.467000,225.05778333333333
ChIJiWKXIGxhezURSdDzm8-jpb0,59.60717,2022-06-17 11:10:46.756000+00:00,2022-06-18 00:04:57.467000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4309237,126.884076,Asia/Seoul,2022-06-17 20:10:46.756,2022-06-18 09:04:57.467,2022,2022,6,6,17,17,11,20,10,10,4,4,0 days 12:54:10.711000,774.1785166666667
